,regime,Bull,Bear,Crisis
2012-02-10,Bear,6.755209040586756e-21,0.9999999923320502,7.668052690691963e-09
2012-02-13,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-14,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-15,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-16,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-17,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-21,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-22,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-23,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-24,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-27,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-28,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-02-29,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-01,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-02,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-05,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-06,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-07,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-09,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-12,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-13,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-14,Bull,0.9694433767389502,0.030556623258782403,2.259581633644673e-12
2012-03-15,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-16,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-19,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-20,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-21,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-22,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-23,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-26,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-27,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-28,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-29,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-03-30,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-02,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-03,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-04,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-09,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-10,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-11,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-12,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-13,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-16,Bull,1.0,1.9574130186711097e-73,5.589982876090471e-69
2012-04-17,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-18,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-19,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-20,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-23,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-24,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-25,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-26,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-27,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-04-30,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-02,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-03,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-04,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-07,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-08,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-09,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-10,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-11,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-14,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-15,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-16,Bull,0.9948472756553756,0.005152229263577366,4.950808248421291e-07
2012-05-17,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2012-05-18,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2012-05-21,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2012-05-22,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2012-05-23,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2012-05-24,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-01-31,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-01,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-04,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-05,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-06,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-07,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-08,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-11,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-12,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-13,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-14,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-15,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-18,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-19,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-20,Crisis,3.634873007044623e-10,0.022993454841944306,0.9770065447945808
2013-02-21,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-02-22,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-02-25,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-02-26,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-02-27,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-02-28,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-01,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-04,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-05,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-06,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-07,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-08,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-11,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-12,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-13,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-14,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-15,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-18,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-19,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-20,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-21,Bear,1.316161490876611e-15,0.9951555107852449,0.004844489214627991
2013-03-22,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-03-25,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-03-26,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-03-28,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-01,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-02,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-03,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-04,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-05,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-08,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-09,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-10,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-11,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-12,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-15,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-16,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-17,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-18,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-22,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-23,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-25,Bear,0.0006413232962628096,0.9993584472547614,2.2944881074907317e-07
2013-04-26,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-04-29,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-04-30,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-02,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-03,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-06,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-07,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-08,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-09,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-10,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-13,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-14,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-15,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-16,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-17,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-20,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-21,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-22,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-23,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-24,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-27,Crisis,0.046849872976880966,0.010809160743461468,0.9423409662796594
2013-05-28,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-05-29,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-05-30,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-05-31,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-03,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-04,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-05,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-06,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-07,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-10,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-11,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-12,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-13,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-14,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-17,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-18,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-19,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-20,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-21,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-24,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-25,Bull,0.9672604977960795,0.032739502203735206,1.5811857329342678e-62
2013-06-26,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-06-27,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-06-28,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-01,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-02,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-03,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-04,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-05,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-08,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-09,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-10,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-11,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-12,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-15,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-16,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-17,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-18,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-19,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-22,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-23,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-24,Crisis,2.640718227883916e-07,0.0018617464813395941,0.9981379894466652
2013-07-25,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-07-26,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-07-29,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-07-30,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-07-31,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-01,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-02,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-05,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-06,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-07,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-08,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-12,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-13,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-14,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-16,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-19,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-20,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-21,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-22,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-23,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-26,Bear,2.248635463565049e-17,0.9999999999304237,6.953308201342629e-11
2013-08-27,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-08-28,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-08-29,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-08-30,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-02,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-03,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-04,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-05,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-06,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-10,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-11,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-12,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-13,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-16,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-17,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-18,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-19,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-20,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-23,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-24,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-25,Bear,3.114033315683682e-11,0.9999933677735788,6.632195332297908e-06
2013-09-26,Crisis,8.278096258601252e-14,3.562880804346977e-08,0.9999999643710005
2013-09-27,Crisis,8.278096258601252e-14,3.562880804346977e-08,0.9999999643710005
2013-09-30,Crisis,8.278096258601252e-14,3.562880804346977e-08,0.9999999643710005
2013-10-01,Crisis,8.278096258601252e-14,3.562880804346977e-08,0.9999999643710005
2013-10-03,Crisis,8.278096258601252e-14,3.562880804346977e-08,0.9999999643710005
2013-10-04,Crisis,8.278096258601252e-14,3.562880804346977e-08,0.9999999643710005
