date,Strategy,asset,weight
2013-07-18,RegimeShift,equity,0.016130383853069575
2013-07-19,RegimeShift,equity,0.016091839447805446
2013-07-22,RegimeShift,equity,0.01604358396859175
2013-07-23,RegimeShift,equity,0.016115825114424435
2013-07-24,RegimeShift,equity,0.01592066388151194
2013-07-25,RegimeShift,equity,0.19999999201229213
2013-07-26,RegimeShift,equity,0.1994243444413484
2013-07-29,RegimeShift,equity,0.19794201064845685
2013-07-30,RegimeShift,equity,0.19584957691086521
2013-07-31,RegimeShift,equity,0.19479222694120654
2013-08-01,RegimeShift,equity,0.19440552324225732
2013-08-02,RegimeShift,equity,0.193037455774461
2013-08-05,RegimeShift,equity,0.1932446527929594
2013-08-06,RegimeShift,equity,0.1892986384653054
2013-08-07,RegimeShift,equity,0.188658570354974
2013-08-08,RegimeShift,equity,0.1899475298686828
2013-08-12,RegimeShift,equity,0.19123644320194197
2013-08-13,RegimeShift,equity,0.19362413819974444
2013-08-14,RegimeShift,equity,0.19480041625319036
2013-08-16,RegimeShift,equity,0.18834498601968128
2013-08-19,RegimeShift,equity,0.18575416853047597
2013-08-20,RegimeShift,equity,0.18538105774266034
2013-08-21,RegimeShift,equity,0.18260656153753393
2013-08-22,RegimeShift,equity,0.1855781587954388
2013-08-23,RegimeShift,equity,0.1873417842908632
2013-08-26,RegimeShift,equity,0.18747392579182817
2013-08-27,RegimeShift,equity,0.012547648675727541
2013-08-28,RegimeShift,equity,0.012497122591387
2013-08-29,RegimeShift,equity,0.012808512135901215
2013-08-30,RegimeShift,equity,0.012991764337080075
2013-09-02,RegimeShift,equity,0.013166727701755053
2013-09-03,RegimeShift,equity,0.012596025940532263
2013-09-04,RegimeShift,equity,0.01286475860983782
2013-09-05,RegimeShift,equity,0.013261171761829173
2013-09-06,RegimeShift,equity,0.013539736837541973
2013-09-10,RegimeShift,equity,0.014089794697637424
2013-09-11,RegimeShift,equity,0.014141276127435662
2013-09-12,RegimeShift,equity,0.013993322725622542
2013-09-13,RegimeShift,equity,0.014046319754231462
2013-09-16,RegimeShift,equity,0.014037510371591816
2013-09-17,RegimeShift,equity,0.014027973173902678
2013-09-18,RegimeShift,equity,0.014181731857452994
2013-09-19,RegimeShift,equity,0.014605210323905085
2013-09-20,RegimeShift,equity,0.014374834641144474
2013-09-23,RegimeShift,equity,0.014115714864168053
2013-09-24,RegimeShift,equity,0.014137740304854773
2013-09-25,RegimeShift,equity,0.014075260628689325
2013-09-26,RegimeShift,equity,0.025742785911748636
2013-09-27,RegimeShift,equity,0.025516593133535378
2013-09-30,RegimeShift,equity,0.024982341204648362
2013-10-01,RegimeShift,equity,0.025250338735933516
2013-10-03,RegimeShift,equity,0.025843636829450425
2013-10-04,RegimeShift,equity,0.025835143461094615
2013-10-07,RegimeShift,equity,0.02581194152419946
2013-10-08,RegimeShift,equity,0.02573340237191767
2013-10-09,RegimeShift,equity,0.026146817024111573
2013-10-10,RegimeShift,equity,0.02619692416507411
2013-10-11,RegimeShift,equity,0.02659749959604807
2013-10-14,RegimeShift,equity,0.026607518185297933
2013-10-15,RegimeShift,equity,0.026554457196754176
2013-10-17,RegimeShift,equity,0.02623950621177274
2013-10-18,RegimeShift,equity,0.026799428932065862
2013-10-21,RegimeShift,equity,0.026817203670481612
2013-10-22,RegimeShift,equity,0.026750525656896996
2013-10-23,RegimeShift,equity,0.026549549841160293
2013-10-24,RegimeShift,equity,0.026510901059697514
2013-10-25,RegimeShift,equity,0.026406587213777283
2013-10-28,RegimeShift,equity,0.026196134243361372
2013-10-29,RegimeShift,equity,0.034046560747664247
2013-10-30,RegimeShift,equity,0.03423327443769996
2013-10-31,RegimeShift,equity,0.03447413495388989
2013-11-01,RegimeShift,equity,0.0344719067399809
2013-11-05,RegimeShift,equity,0.0342847444731431
2013-11-06,RegimeShift,equity,0.03399851856892052
2013-11-07,RegimeShift,equity,0.03390457815507269
2013-11-08,RegimeShift,equity,0.0336214003321869
2013-11-11,RegimeShift,equity,0.03330622180491783
2013-11-12,RegimeShift,equity,0.03287962712053793
2013-11-13,RegimeShift,equity,0.032753387877586894
2013-11-14,RegimeShift,equity,0.03309392588655834
2013-11-18,RegimeShift,equity,0.0337824422175358
2013-11-19,RegimeShift,equity,0.033902608550826795
2013-11-20,RegimeShift,equity,0.03347363742856875
2013-11-21,RegimeShift,equity,0.03285133932905531
2013-11-22,RegimeShift,equity,0.0328265914317851
2013-11-25,RegimeShift,equity,0.03357534365936722
2013-11-26,RegimeShift,equity,0.03318800173692198
2013-11-27,RegimeShift,equity,0.03320418808897483
2013-11-28,RegimeShift,equity,0.03343128096884366
2013-11-29,RegimeShift,equity,0.45000000005748025
2013-12-02,RegimeShift,equity,0.4525300059134692
2013-12-03,RegimeShift,equity,0.4523633339228688
2013-12-04,RegimeShift,equity,0.4502240877412486
2013-12-05,RegimeShift,equity,0.4530763155240084
2013-12-06,RegimeShift,equity,0.4549916057721428
2013-12-09,RegimeShift,equity,0.4607681858934125
2013-12-10,RegimeShift,equity,0.45875063424431795
2013-12-11,RegimeShift,equity,0.4572108818067287
2013-12-12,RegimeShift,equity,0.4554121376324664
2013-12-13,RegimeShift,equity,0.4529258321458901
2013-12-16,RegimeShift,equity,0.4527584837362552
2013-12-17,RegimeShift,equity,0.45292532250343276
2013-12-18,RegimeShift,equity,0.45623281979748515
2013-12-19,RegimeShift,equity,0.45516124697484955
2013-12-20,RegimeShift,equity,0.46040592849616196
2013-12-23,RegimeShift,equity,0.4605839166073485
2013-12-24,RegimeShift,equity,0.460595831866943
2013-12-26,RegimeShift,equity,0.46045740127319895
2013-12-27,RegimeShift,equity,0.46286112329807194
2013-12-30,RegimeShift,equity,0.46303059645532246
2013-12-31,RegimeShift,equity,0.4500000002388043
2014-01-01,RegimeShift,equity,0.4498895082175151
2014-01-02,RegimeShift,equity,0.4462562609680249
2014-01-03,RegimeShift,equity,0.44554346117578475
2014-01-06,RegimeShift,equity,0.4448016653071668
2014-01-07,RegimeShift,equity,0.44365798242249777
2014-01-08,RegimeShift,equity,0.4445000055747804
2014-01-09,RegimeShift,equity,0.4442021292886954
2014-01-10,RegimeShift,equity,0.4441736934917106
2014-01-13,RegimeShift,equity,0.4480626931064622
2014-01-14,RegimeShift,equity,0.44667320786125403
2014-01-15,RegimeShift,equity,0.450069277148584
2014-01-16,RegimeShift,equity,0.44990876623830456
2014-01-17,RegimeShift,equity,0.4476869895701613
2014-01-20,RegimeShift,equity,0.4490771800326953
2014-01-21,RegimeShift,equity,0.44955008097625004
2014-01-22,RegimeShift,equity,0.4507342519971493
2014-01-23,RegimeShift,equity,0.4510846367796586
2014-01-24,RegimeShift,equity,0.4477283010724458
2014-01-27,RegimeShift,equity,0.4422322485964636
2014-01-28,RegimeShift,equity,0.44197094227046785
2014-01-29,RegimeShift,equity,0.4500000016776446
2014-01-30,RegimeShift,equity,0.4486646236050567
2014-01-31,RegimeShift,equity,0.44851762159736314
2014-02-03,RegimeShift,equity,0.44501448680552247
2014-02-04,RegimeShift,equity,0.4448050846018422
2014-02-05,RegimeShift,equity,0.44569643314294927
2014-02-06,RegimeShift,equity,0.4462453207542674
2014-02-07,RegimeShift,equity,0.4472981109531848
2014-02-10,RegimeShift,equity,0.4466397207488912
2014-02-11,RegimeShift,equity,0.44685013887971786
2014-02-12,RegimeShift,equity,0.44775438185501487
2014-02-13,RegimeShift,equity,0.44442963113508255
2014-02-14,RegimeShift,equity,0.4461316310305766
2014-02-17,RegimeShift,equity,0.4454559396094945
2014-02-18,RegimeShift,equity,0.44855049918067913
2014-02-19,RegimeShift,equity,0.4495219339449026
2014-02-20,RegimeShift,equity,0.4471511537517241
2014-02-21,RegimeShift,equity,0.44993251143116614
2014-02-24,RegimeShift,equity,0.45095387519908264
2014-02-25,RegimeShift,equity,0.4516213127031271
2014-02-26,RegimeShift,equity,0.45308508007142345
2014-02-28,RegimeShift,equity,0.5412719590489182
2014-03-03,RegimeShift,equity,0.5390495863460569
2014-03-04,RegimeShift,equity,0.542109607818308
2014-03-05,RegimeShift,equity,0.5433343343927477
2014-03-06,RegimeShift,equity,0.5461747418466574
2014-03-07,RegimeShift,equity,0.5509886180061839
2014-03-10,RegimeShift,equity,0.5514192559216173
2014-03-11,RegimeShift,equity,0.5504506480506809
2014-03-12,RegimeShift,equity,0.5506268493217039
2014-03-13,RegimeShift,equity,0.549712435261781
2014-03-14,RegimeShift,equity,0.5501109738503053
2014-03-18,RegimeShift,equity,0.550625952854692
2014-03-19,RegimeShift,equity,0.5509392114740076
2014-03-20,RegimeShift,equity,0.5494427151159528
2014-03-21,RegimeShift,equity,0.5498166618185413
2014-03-24,RegimeShift,equity,0.5532828520542276
2014-03-25,RegimeShift,equity,0.5535632973961565
2014-03-26,RegimeShift,equity,0.5540062322598301
2014-03-27,RegimeShift,equity,0.5555388631825547
2014-03-28,RegimeShift,equity,0.5575371042139283
2014-03-31,RegimeShift,equity,0.5565486420389539
2014-04-01,RegimeShift,equity,0.7999999996950669
2014-04-02,RegimeShift,equity,0.8007485619206717
2014-04-03,RegimeShift,equity,0.8003591260053928
2014-04-04,RegimeShift,equity,0.7993638534533705
2014-04-07,RegimeShift,equity,0.7993791273207501
2014-04-09,RegimeShift,equity,0.8017746289797634
2014-04-10,RegimeShift,equity,0.8017778243765328
2014-04-11,RegimeShift,equity,0.8013066772406624
2014-04-15,RegimeShift,equity,0.8002864557443004
2014-04-16,RegimeShift,equity,0.7989064115260125
2014-04-17,RegimeShift,equity,0.8013794896861509
2014-04-21,RegimeShift,equity,0.8022749735064048
2014-04-22,RegimeShift,equity,0.8022199760071925
2014-04-23,RegimeShift,equity,0.802812151066006
2014-04-25,RegimeShift,equity,0.8014581139478629
2014-04-28,RegimeShift,equity,0.8009539196262662
2014-04-29,RegimeShift,equity,0.7990932034563675
2014-04-30,RegimeShift,equity,0.7986415360566109
2014-05-02,RegimeShift,equity,0.7986031025706782
2014-05-05,RegimeShift,equity,0.7987123597203495
2014-05-06,RegimeShift,equity,0.7990943941431311
2014-05-07,RegimeShift,equity,0.7402581327128281
2014-05-08,RegimeShift,equity,0.742033782935891
2014-05-09,RegimeShift,equity,0.7485396030977026
2014-05-12,RegimeShift,equity,0.7530882412003749
2014-05-13,RegimeShift,equity,0.7565067656013025
2014-05-14,RegimeShift,equity,0.7567417577389579
2014-05-15,RegimeShift,equity,0.7573053354445495
2014-05-16,RegimeShift,equity,0.7617955427921818
2014-05-19,RegimeShift,equity,0.7650372149945883
2014-05-20,RegimeShift,equity,0.7661153322504475
2014-05-21,RegimeShift,equity,0.7662350684474054
2014-05-22,RegimeShift,equity,0.7732168889235239
2014-05-23,RegimeShift,equity,0.7759877969361841
2014-05-26,RegimeShift,equity,0.7752389702815855
2014-05-27,RegimeShift,equity,0.7751824892070244
2014-05-28,RegimeShift,equity,0.77684372441863
2014-05-29,RegimeShift,equity,0.7768758471540873
2014-05-30,RegimeShift,equity,0.7767740143938446
2014-06-02,RegimeShift,equity,0.7807322838713121
2014-06-03,RegimeShift,equity,0.7818832988907388
2014-06-04,RegimeShift,equity,0.7818625979382596
2014-06-05,RegimeShift,equity,0.052871767322105856
2014-06-06,RegimeShift,equity,0.053593487125136015
2014-06-09,RegimeShift,equity,0.05411495213060616
2014-06-10,RegimeShift,equity,0.054101765873192854
2014-06-11,RegimeShift,equity,0.05382311169140049
2014-06-12,RegimeShift,equity,0.0539734554972689
2014-06-13,RegimeShift,equity,0.05310806869409748
2014-06-16,RegimeShift,equity,0.05280068296598571
2014-06-17,RegimeShift,equity,0.05359056682917406
2014-06-18,RegimeShift,equity,0.05305142945273907
2014-06-19,RegimeShift,equity,0.05287756047605365
2014-06-20,RegimeShift,equity,0.05239105501282512
2014-06-23,RegimeShift,equity,0.05228210010489851
2014-06-24,RegimeShift,equity,0.05279318347412693
2014-06-25,RegimeShift,equity,0.05280055969300481
2014-06-26,RegimeShift,equity,0.05228449971056282
2014-06-27,RegimeShift,equity,0.052418238200097104
2014-06-30,RegimeShift,equity,0.05288539135264054
2014-07-01,RegimeShift,equity,0.053033496211494176
2014-07-02,RegimeShift,equity,0.05368627750512238
2014-07-03,RegimeShift,equity,0.05370832407135177
2014-07-04,RegimeShift,equity,0.7999998934625366
2014-07-07,RegimeShift,equity,0.8016686783151064
2014-07-08,RegimeShift,equity,0.7983892598622188
2014-07-09,RegimeShift,equity,0.7971357364467926
2014-07-10,RegimeShift,equity,0.7927846229594209
2014-07-11,RegimeShift,equity,0.7909449208361905
2014-07-14,RegimeShift,equity,0.7918269120767154
2014-07-15,RegimeShift,equity,0.7943169160862176
2014-07-16,RegimeShift,equity,0.7974615468424414
2014-07-17,RegimeShift,equity,0.7973758881892264
2014-07-18,RegimeShift,equity,0.7972068924433349
2014-07-21,RegimeShift,equity,0.7976342197076447
2014-07-22,RegimeShift,equity,0.7999974589153362
2014-07-23,RegimeShift,equity,0.800993554183371
2014-07-24,RegimeShift,equity,0.802412945088448
2014-07-25,RegimeShift,equity,0.8025701230306237
2014-07-28,RegimeShift,equity,0.8001539942750271
2014-07-30,RegimeShift,equity,0.8015603359423626
2014-07-31,RegimeShift,equity,0.8000594403563267
2014-08-01,RegimeShift,equity,0.7969670380522923
2014-08-04,RegimeShift,equity,0.7980266920920548
2014-08-05,RegimeShift,equity,0.799999999625409
2014-08-06,RegimeShift,equity,0.79844931941452
2014-08-07,RegimeShift,equity,0.797969935744251
2014-08-08,RegimeShift,equity,0.7962562281837483
2014-08-11,RegimeShift,equity,0.7974792232198576
2014-08-12,RegimeShift,equity,0.7995979599931353
2014-08-13,RegimeShift,equity,0.799855314162584
2014-08-14,RegimeShift,equity,0.8009297492164514
2014-08-18,RegimeShift,equity,0.8026047499407428
2014-08-19,RegimeShift,equity,0.803069921983483
2014-08-20,RegimeShift,equity,0.802625869872582
2014-08-21,RegimeShift,equity,0.8029431939019152
2014-08-22,RegimeShift,equity,0.8033838197783094
2014-08-25,RegimeShift,equity,0.8032459822004447
2014-08-26,RegimeShift,equity,0.8032149975781521
2014-08-27,RegimeShift,equity,0.8038403825720767
2014-08-28,RegimeShift,equity,0.8034241028158847
2014-09-01,RegimeShift,equity,0.8048712411249945
2014-09-02,RegimeShift,equity,0.8059466475999315
2014-09-03,RegimeShift,equity,0.8065551910293631
2014-09-04,RegimeShift,equity,0.8061974062677496
2014-09-05,RegimeShift,equity,0.39999999982708573
2014-09-08,RegimeShift,equity,0.40257237140482605
2014-09-09,RegimeShift,equity,0.40195531304378423
2014-09-10,RegimeShift,equity,0.4002150868172578
2014-09-11,RegimeShift,equity,0.3999636085646891
2014-09-12,RegimeShift,equity,0.4005507141298564
2014-09-15,RegimeShift,equity,0.3986659877538596
2014-09-16,RegimeShift,equity,0.39539378282706106
2014-09-17,RegimeShift,equity,0.396677071061733
2014-09-18,RegimeShift,equity,0.4008268667379796
2014-09-19,RegimeShift,equity,0.4010228358393878
2014-09-22,RegimeShift,equity,0.4017591640005001
2014-09-23,RegimeShift,equity,0.39793398589222273
2014-09-24,RegimeShift,equity,0.3974831898623285
2014-09-25,RegimeShift,equity,0.39475878179801366
2014-09-26,RegimeShift,equity,0.3964752024231937
2014-09-29,RegimeShift,equity,0.3961762774844216
2014-09-30,RegimeShift,equity,0.3952475257149915
2014-10-01,RegimeShift,equity,0.3946692729087327
2014-10-07,RegimeShift,equity,0.391857674588213
2014-10-08,RegimeShift,equity,0.3915631645759168
2014-10-09,RegimeShift,equity,0.06950157420651254
2014-10-10,RegimeShift,equity,0.06871224203756313
2014-10-13,RegimeShift,equity,0.06885684235259107
2014-10-14,RegimeShift,equity,0.06866213913462987
2014-10-15,RegimeShift,equity,0.06866170062452681
2014-10-16,RegimeShift,equity,0.06743996137056185
2014-10-17,RegimeShift,equity,0.06787861099893025
2014-10-20,RegimeShift,equity,0.06871965255611157
2014-10-21,RegimeShift,equity,0.06874592247723352
2014-10-22,RegimeShift,equity,0.06953916929611001
2014-10-27,RegimeShift,equity,0.06974931823402654
2014-10-28,RegimeShift,equity,0.07004456259847348
2014-10-29,RegimeShift,equity,0.0705810386232462
2014-10-30,RegimeShift,equity,0.07138096539879686
2014-10-31,RegimeShift,equity,0.07266433321380439
2014-11-03,RegimeShift,equity,0.0726618862142227
2014-11-05,RegimeShift,equity,0.07294588558142417
2014-11-07,RegimeShift,equity,0.07305455099425855
2014-11-10,RegimeShift,equity,0.07295246790573558
2014-11-11,RegimeShift,equity,0.07332193965337921
2014-11-12,RegimeShift,equity,0.0734079198736642
2014-11-13,RegimeShift,equity,0.061564789203716275
2014-11-14,RegimeShift,equity,0.06181113776100119
2014-11-17,RegimeShift,equity,0.06183590916030513
2014-11-18,RegimeShift,equity,0.06173609584052799
2014-11-19,RegimeShift,equity,0.06138224728678447
2014-11-20,RegimeShift,equity,0.061589951646084835
2014-11-21,RegimeShift,equity,0.062150839400508515
2014-11-24,RegimeShift,equity,0.06248809984986939
2014-11-25,RegimeShift,equity,0.061932143937801894
2014-11-26,RegimeShift,equity,0.06191793629805502
2014-11-27,RegimeShift,equity,0.06217977243178249
2014-11-28,RegimeShift,equity,0.06265144620187969
2014-12-01,RegimeShift,equity,0.06276218411029015
2014-12-02,RegimeShift,equity,0.062360903736026055
2014-12-03,RegimeShift,equity,0.06231241198499766
2014-12-04,RegimeShift,equity,0.06252617036171719
2014-12-05,RegimeShift,equity,0.062412107688167566
2014-12-08,RegimeShift,equity,0.061705442444958986
2014-12-09,RegimeShift,equity,0.06099039924587867
2014-12-10,RegimeShift,equity,0.060785880565195814
2014-12-11,RegimeShift,equity,0.06047268260856041
2014-12-12,RegimeShift,equity,0.39999999976448875
2014-12-15,RegimeShift,equity,0.39986864964942403
2014-12-16,RegimeShift,equity,0.39539791881076664
2014-12-17,RegimeShift,equity,0.3942734346767635
2014-12-18,RegimeShift,equity,0.39810068103754476
2014-12-19,RegimeShift,equity,0.4000297941918001
2014-12-22,RegimeShift,equity,0.40290124859682325
2014-12-23,RegimeShift,equity,0.4012470106301568
2014-12-24,RegimeShift,equity,0.39853733072147296
2014-12-26,RegimeShift,equity,0.3993140473806331
2014-12-29,RegimeShift,equity,0.4006448358440661
2014-12-30,RegimeShift,equity,0.40070161927656556
2014-12-31,RegimeShift,equity,0.4005804952396745
2015-01-01,RegimeShift,equity,0.4005829628193235
2015-01-02,RegimeShift,equity,0.40383139448854366
2015-01-05,RegimeShift,equity,0.40334453867461395
2015-01-06,RegimeShift,equity,0.39604279761476835
