date,posterior_maximum_probability,posterior_entropy
2023-06-12,0.999981615779287,0.0002188459496144627
2023-06-13,0.999981615779287,0.0002188459496144627
2023-06-14,0.999981615779287,0.0002188459496144627
2023-06-15,0.999999614768814,6.0749012312535525e-06
2023-06-16,0.999999614768814,6.0749012312535525e-06
2023-06-19,0.999999614768814,6.0749012312535525e-06
2023-06-20,0.999999614768814,6.0749012312535525e-06
2023-06-21,0.999999614768814,6.0749012312535525e-06
2023-06-22,0.999999614768814,6.0749012312535525e-06
2023-06-23,0.999999614768814,6.0749012312535525e-06
2023-06-26,0.999999614768814,6.0749012312535525e-06
2023-06-27,0.999999614768814,6.0749012312535525e-06
2023-06-28,0.999999614768814,6.0749012312535525e-06
2023-06-30,0.999999614768814,6.0749012312535525e-06
2023-07-03,0.999999614768814,6.0749012312535525e-06
2023-07-04,0.999999614768814,6.0749012312535525e-06
2023-07-05,0.999999614768814,6.0749012312535525e-06
2023-07-06,0.999999614768814,6.0749012312535525e-06
2023-07-07,0.999999614768814,6.0749012312535525e-06
2023-07-10,0.999999614768814,6.0749012312535525e-06
2023-07-11,0.999999614768814,6.0749012312535525e-06
2023-07-12,0.999999614768814,6.0749012312535525e-06
2023-07-13,0.999999614768814,6.0749012312535525e-06
2023-07-14,0.999999614768814,6.0749012312535525e-06
2023-07-17,0.999980088042524,0.00023550265322598438
2023-07-18,0.999980088042524,0.00023550265322598438
2023-07-19,0.999980088042524,0.00023550265322598438
2023-07-20,0.999980088042524,0.00023550265322598438
2023-07-21,0.999980088042524,0.00023550265322598438
2023-07-24,0.999980088042524,0.00023550265322598438
2023-07-25,0.999980088042524,0.00023550265322598438
2023-07-26,0.999980088042524,0.00023550265322598438
2023-07-27,0.999980088042524,0.00023550265322598438
2023-07-28,0.999980088042524,0.00023550265322598438
2023-07-31,0.999980088042524,0.00023550265322598438
2023-08-01,0.999980088042524,0.00023550265322598438
2023-08-02,0.999980088042524,0.00023550265322598438
2023-08-03,0.999980088042524,0.00023550265322598438
2023-08-04,0.999980088042524,0.00023550265322598438
2023-08-07,0.999980088042524,0.00023550265322598438
2023-08-08,0.999980088042524,0.00023550265322598438
2023-08-09,0.999980088042524,0.00023550265322598438
2023-08-10,0.999980088042524,0.00023550265322598438
2023-08-11,0.999980088042524,0.00023550265322598438
2023-08-14,0.999980088042524,0.00023550265322598438
2023-08-16,0.9995750592389376,0.0037241450879940035
2023-08-17,0.9995750592389376,0.0037241450879940035
2023-08-18,0.9995750592389376,0.0037241450879940035
2023-08-21,0.9995750592389376,0.0037241450879940035
2023-08-22,0.9995750592389376,0.0037241450879940035
2023-08-23,0.9995750592389376,0.0037241450879940035
2023-08-24,0.9995750592389376,0.0037241450879940035
2023-08-25,0.9995750592389376,0.0037241450879940035
2023-08-28,0.9995750592389376,0.0037241450879940035
2023-08-29,0.9995750592389376,0.0037241450879940035
2023-08-30,0.9995750592389376,0.0037241450879940035
2023-08-31,0.9995750592389376,0.0037241450879940035
2023-09-01,0.9995750592389376,0.0037241450879940035
2023-09-04,0.9995750592389376,0.0037241450879940035
2023-09-05,0.9995750592389376,0.0037241450879940035
2023-09-06,0.9995750592389376,0.0037241450879940035
2023-09-07,0.9995750592389376,0.0037241450879940035
2023-09-08,0.9995750592389376,0.0037241450879940035
2023-09-11,0.9995750592389376,0.0037241450879940035
2023-09-12,0.9995750592389376,0.0037241450879940035
2023-09-13,0.9995750592389376,0.0037241450879940035
2023-09-14,0.9999999577098616,7.603495641591136e-07
2023-09-15,0.9999999577098616,7.603495641591136e-07
